VersionIndex,VersionName,MethodFQN,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,Buggy,BodyHash
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/FileSystemUpgrade#newZookeeper(ServerConfiguration),22,1,4,2,1,2,1,1,22,0,22,22.0,1,no,c7551b98286185fc4aa497c6e2c22283d57c5d1d768be898425c7f84c05a778b
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/FileSystemUpgrade#printHelp(Options),4,1,0,0,0,1,1,1,4,0,4,4.0,0,no,c2dbca8540a43ec346d399958537d6b5f3af4f2e568c1b5e57e33924e3fbf0e6
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/FileSystemUpgrade#rollback(ServerConfiguration),34,1,5,4,0,5,3,2,35,1,30,12.0,1,no,e84d7629fc25864f70c673dfd9cb20e16056ce4d6f28bf49acaf81da7d95de84
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/FileSystemUpgrade#upgrade(ServerConfiguration),58,1,9,4,0,10,5,3,59,1,48,12.0,1,no,eaf9cd9c530670bc3620322a301de1fc1cddc6bb2107e005d4f9be6a91ade858
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/FileSystemUpgrade$<anon:FilenameFilter@BOOKIE_FILES_FILTER>#accept(File,String)",9,2,2,1,3,0,1,1,9,0,9,9.0,1,no,bbc2175f2911497cf4e88f5f5cbbf38b608e68f6bd7ea5d1e29f369de0487592
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/FileSystemUpgrade$<anon:FilenameFilter@BOOKIE_FILES_FILTER>#containsIndexFiles(File,String)",20,2,5,4,0,3,1,1,20,0,20,20.0,1,no,9788e3d949e1a220dcabfb5dcbdf6c3496c43bc238693222bf28928d4d74da4d
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/FileSystemUpgrade$<anon:FilenameFilter@arg0>#accept(File,String)",3,2,0,0,0,0,2,2,6,3,6,4.5,1,no,4e25d34a102d837aa2b39726b68deb5fcc615c25301951882f933d6ed07931a8
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/FileSystemUpgrade$<anon:Watcher@arg2>#process(WatchedEvent),5,1,1,1,0,0,1,1,5,0,5,5.0,1,no,5e953bc8a62be8d0ac1f93948273266690cfdfaabf7fb1646a590695a10c381c
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java/GarbageCollector#gc(GarbageCleaner),0,1,0,0,1,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java/GarbageCollector$GarbageCleaner#clean(long),0,1,0,0,2,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#<init>(ServerConfiguration,LedgerCache,EntryLogger,SnapshotMap,SafeEntryAdder,LedgerManager)",52,6,10,2,2,0,1,1,52,0,52,52.0,1,no,f5e637e9bce7c8b13ac5197e889410c3bf86b8ebab3dd76a916bf12afcc16247
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#compactEntryLog(long),24,1,4,1,3,2,2,1,24,0,19,12.0,1,no,90e2e894a395dd7345ff78db35af24918c3ff94f93ae6b81684eefcc9b11990d
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#doCompactEntryLogs(double),30,1,5,2,1,5,3,3,33,3,32,12.0,1,yes,16493291f0d21d03218f32263f336a8f5c8917ef1a3e016386df226119fe6a4e
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#doGcEntryLogs(),14,0,4,3,1,3,4,2,17,3,14,5.0,0,no,a79ca3139782cc52d3dd763c69d36011711b2c92a463ec667470a449bd6508fc
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#doGcLedgers(),3,0,0,0,0,0,4,2,14,11,12,6.25,0,no,706d2019f13c8d96a651d80fc9fbfd31d13594c3a25a2ba1fa01e537821bc4f9
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#extractMetaFromEntryLog(EntryLogger,long)",7,2,0,0,0,2,3,3,12,5,11,5.666666666666667,1,no,6c9adf51ab4625d02f2f028bcf3e0e2f3cf1ec4f326efba8a583a548bddda62e
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#extractMetaFromEntryLogs(Map),24,1,5,2,1,4,7,3,28,4,11,4.571428571428571,1,no,959f727e9fa31813b86e73514654bf42641884883cd22de612477d6894b71627
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#removeEntryLog(long),5,1,1,1,0,0,1,1,5,0,5,5.0,0,no,20d63281d01b176b47bc399f808c7da3389a5f054bb2826c857bf4ca3590f9d8
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#run(),29,0,4,2,0,1,6,3,38,9,35,7.833333333333333,1,no,688563131ed67cf11fdfb25d742b1afce122931587c3935a5ad70a08ef3f3351
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread#shutdown(),8,0,1,1,0,0,2,2,8,0,7,4.0,0,no,b6055722ed74e9e426a28e2fd39a4a197edf8d49f91f2361dcad649e167ba194
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$<anon:Comparator@sizeComparator>#compare(EntryLogMetadata,EntryLogMetadata)",11,2,2,2,0,2,1,1,11,0,11,11.0,0,no,c15295c5ef908f75f8ad330a74178745bf0b3ee656b4837e8f4c1037ebb4448b
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$<anon:GarbageCollector.GarbageCleaner@this.garbageCleaner>#clean(long),10,1,2,2,0,0,1,1,10,0,10,10.0,0,no,0c5c96119222a0fc0da3c8e795c84ed431f91fad90ae392b595ba49120db4718
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$CompactionScanner#<init>(EntryLogMetadata),3,1,0,0,0,0,1,1,3,0,3,3.0,0,no,c2109b4f6a9f11d2c89cea6d7e8b6b7ff2cb7fa4cde4b925966a918b1f5cc13b
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$CompactionScanner#accept(long),3,1,0,0,0,0,2,1,4,1,3,2.5,1,no,c71d47f35cabc43ea69e6eaf1a91f16e38676e769410574f45821ea3e6bcc702
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$CompactionScanner#awaitComplete(),10,0,2,1,0,0,1,1,10,0,10,10.0,1,no,ab95ae7138484a6cc8bd74d21a861a56950959374f5f6274321a799c4c0caa25
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$CompactionScanner#process(long,long,ByteBuffer)",30,3,4,2,0,0,2,1,30,0,27,15.0,1,no,68efd179d0174e9a42aa77b156766ed49924aec5126975c8281a937bb19a4d47
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$CompactionScanner$<anon:GenericCallback@arg2>#operationComplete(int,Void)",10,2,1,1,0,0,1,1,10,0,10,10.0,1,no,39f63917540ada5b26f4576d57d4a9085d36973947b2f5e4d03af88370e729ba
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$EntryLogMetadata#<init>(long),5,1,0,0,0,0,1,1,5,0,5,5.0,1,no,e9f92fc068ee7eacfcf49d2bc9af6836ad188fa5e69906ab1b27be199b61c494
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$EntryLogMetadata#addLedgerSize(long,long)",10,2,1,1,0,1,1,1,10,0,10,10.0,1,no,7b4317bf073836be977c27b4d5b9af98f666b21363c4faa68fb467835c60fd93
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$EntryLogMetadata#containsLedger(long),3,1,0,0,0,0,1,1,3,0,3,3.0,1,no,a5ca5987d42098b316d0df5a75fb21154add8e1be1be002ea1eb21bfe95cdf37
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$EntryLogMetadata#getUsage(),6,0,1,1,0,0,1,1,6,0,6,6.0,1,no,25f7c09c056e2061ba881e715655f5c0f3d7dfabee718c075fdac1dde9836ea9
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$EntryLogMetadata#isEmpty(),3,0,0,0,0,0,1,1,3,0,3,3.0,1,no,5907f4ab252ef22239bacda13ff5b917626044bc473be692a0f5e4f308b16d13
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$EntryLogMetadata#removeLedger(long),7,1,1,1,0,1,1,1,7,0,7,7.0,1,no,e25c5cafc391f128b9f7f422e8ca21320e0e785beaf3bd97a0d226868dfd07c9
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$EntryLogMetadata#toString(),5,0,0,0,0,1,1,1,5,0,5,5.0,1,no,5084ea5af87dd93f41c36e4b9a011ccd8fbdb6e0cbad2027ebfb67c3461fbfd5
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$ExtractionScanner#<init>(EntryLogMetadata),3,1,0,0,0,0,1,1,3,0,3,3.0,1,no,c2109b4f6a9f11d2c89cea6d7e8b6b7ff2cb7fa4cde4b925966a918b1f5cc13b
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$ExtractionScanner#accept(long),3,1,0,0,0,0,1,1,3,0,3,3.0,1,no,b48df3a0d50249a5a6977b8a461d1f0e024d031643d2223a4f834663b2690762
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$ExtractionScanner#process(long,long,ByteBuffer)",3,3,0,0,0,0,1,1,3,0,3,3.0,0,no,521a91bc9ecd0afd24149213d4ff0f56ac5af9f523e8e5e2b3f7a121da375021
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread$SafeEntryAdder#safeAddEntry(long,ByteBuffer,GenericCallback)",0,3,0,0,1,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java/HandleFactory#getHandle(long,byte[])",0,2,0,0,0,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java/HandleFactory#getReadOnlyHandle(long),0,1,0,0,0,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java/HandleFactoryImpl#<init>(LedgerStorage),3,1,0,0,0,0,1,1,3,0,3,3.0,0,no,d125f625dc91f297790565b9a7876e6ccdfe148b129248466ff4d8e779589b23
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java/HandleFactoryImpl#getHandle(long,byte[])",12,2,1,1,0,1,2,1,13,1,12,7.0,0,no,27207e18326a7c5c626e21e23f5821ba36c42409bf627146a7820202d1c288c1
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java/HandleFactoryImpl#getReadOnlyHandle(long),11,1,1,1,0,1,2,1,12,1,11,6.5,0,no,3394bfb9c033a988accc86e329cda8edff99ee782d78570f8b84db824ef3d825
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#<init>(ServerConfiguration,LedgerManager,LedgerDirsManager,CheckpointSource,GarbageCollectorThread.SafeEntryAdder)",7,5,0,0,0,0,1,1,7,0,7,7.0,0,no,425e67b3b96f80cccf06947f48ee1d60917906428d28a824ce635b7baf737607
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#addEntry(ByteBuffer),7,1,0,0,0,2,2,1,9,2,9,5.5,0,no,46e7bf4179ca3f40523138804f8530d954ca2d5b28b4f23ec0c2c8df9ca9edad
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#checkpoint(Checkpoint),9,1,1,1,0,1,1,1,9,0,9,9.0,0,no,5597add56f8520afd24911bc4c0f1561df57bfd1ff188a9e1452b62bf1d2f5e0
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#flush(),7,0,1,1,0,0,3,2,24,17,24,13.666666666666666,1,no,645b4c15e733c83906fd513bfc835e78f15a9afa6126e4e5d3fe052dab5429da
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#flushOrCheckpoint(boolean),26,1,6,2,0,1,1,1,26,0,26,26.0,0,no,3fbf98e44c52f5c36c5ec3950c3f35c9862cbedc2b7c39fe33e5d91ae6cba0bb
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#getEntry(long,long)",11,2,2,1,0,1,2,2,12,1,11,6.5,1,no,3b163052e753c2917d68b52df089a34121227cc1111d5f928c12c5fb4b363bd5
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#getJMXBean(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,6b7e61bacf8dbe57187350bf685a82f8afeaf2b05b00a531b61fc95e70bc3657
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#isFenced(long),3,1,0,0,0,0,1,1,3,0,3,3.0,1,no,acb4fe264ef16a4e7753ee6a6ee8d041baafa8800c4a4f50a7bfb13fc88840dc
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#ledgerExists(long),3,1,0,0,0,0,1,1,3,0,3,3.0,0,no,07ae18cb1c3c0ca3d67b45ae91d471c0e982a821a78c15e0e06a8e46b803c05a
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#onRotateEntryLog(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,9f8816360adfed9f9278ba61cc13b9e4f1f11346ee7bca10427b9cfc5561c36b
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#processEntry(long,long,ByteBuffer)",3,3,0,0,0,0,1,1,3,0,3,3.0,0,no,5cf839b197d9557559260fc4f1d8bd07667dc27f8d546b2d20a9e0afbb8e1062
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#processEntry(long,long,ByteBuffer,boolean)",5,4,0,0,0,1,1,1,5,0,5,5.0,0,no,859709f6825e0f24c946b88ce10ee67e797698526abb463e372233ce0c024352
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#readMasterKey(long),3,1,0,0,0,0,1,1,3,0,3,3.0,0,no,7e4c5d2065c0f4d90e75542a637e80d3c40e728494490e13ccdcbcf9d5c08747
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#setFenced(long),3,1,0,0,0,0,1,1,3,0,3,3.0,1,no,8cca1c8cf4f41a7fbfef757ee55cd4ed8569c4f3c0a94ffd033b0d172c0c1fe3
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#setMasterKey(long,byte[])",3,2,0,0,0,0,1,1,3,0,3,3.0,0,no,6557c8829fdd9ce186b0dfc6970c70176e6416cf5a44e219955fd0a8533aa3f0
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#shutdown(),10,0,1,1,0,0,3,2,10,0,5,3.3333333333333335,1,no,370d0a97a4bebd4a2b526a569b7653d081d9c74b772ba50c040c783d6b16df88
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage#start(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,e86b3080607464b9fc506f289da72536c6dd33e7b3f633a575f6a769d59f117b
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage$CheckpointHolder#clearLastCheckpoint(Checkpoint),5,1,1,1,0,0,1,1,5,0,5,5.0,0,no,9c6313aef0ce020cf97f36e5ae7584db7c9c565dfe087c898c0d4b7026ce121b
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage$CheckpointHolder#getLastCheckpoint(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,b18fc8a5e61b82d76c6400e0174f806ab5c848fdc3b16a9a1e98687cf721a379
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage$CheckpointHolder#setNextCheckpoint(Checkpoint),5,1,1,1,0,0,1,1,5,0,5,5.0,0,no,75bab022ba6393517d44b6eb139351e2ce50a1151cb159b651f75fadd94f2c9b
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#<init>(ServerConfiguration,LedgerDirsManager)",11,2,0,0,1,0,3,2,12,1,10,4.333333333333333,0,no,3742a22ca50161d54db733d2a255832e8e301d243cd5d401dba339a16893529c
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#checkpointComplete(Checkpoint,boolean)",24,2,6,5,1,7,1,1,24,0,24,24.0,0,no,9eb32980ca413be50efad1eb3264e1571f548d6148bf85b20fca7e152f31d386
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#fullRead(JournalChannel,ByteBuffer)",11,2,2,2,0,2,1,1,11,0,11,11.0,0,no,27bfdba3aa7033bd590922d451f5b46050698e98196fa36eabc4b5354dc6c467
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#getJournalQueueLength(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,5fbade728ce3bd0fb0a8b344000a57d2fd6319acad6b65833146b92c1e0a3fb7
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#getLastLogMark(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,4dceaeef05698f5f63994b4f72120b3fde39e9421898e2629f2a6a739ffc9148
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#listJournalIds(File,JournalIdFilter)",21,2,4,3,0,6,1,1,21,0,21,21.0,0,no,56f80aaad8d9afed218d9445672a545689dd7cd70d21106e1815cbf1271df9e7
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#logAddEntry(ByteBuffer,WriteCallback,Object)",6,3,0,0,0,2,1,1,6,0,6,6.0,0,no,7c3cf9927d45b1834e44f31e5efe0fd2ae29ea7bdb2f7c63cb8aeb4a97244ffa
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#newCheckpoint(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,22a6dfd4f936281b8eceab4a5f8d044aad4d992e2bce050b3b307e56dcbc8bbd
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#replay(JournalScanner),26,1,5,2,1,4,5,2,30,4,27,6.8,0,no,57a70892239cd8b869eaa3924a29a8587956708bf0265eb1c2294e7d08987791
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#run(),66,0,12,6,0,9,9,3,69,3,58,8.0,1,no,a2f4ae8fffd3aa7a5bbbc9e937c6cc3aab6a90c04fe96f9a1364c3d8c0eb2ad8
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#scanJournal(long,long,JournalScanner)",38,3,6,3,0,6,1,1,38,0,38,38.0,0,no,807affa153c25a3df5c92460ecfe5584553b9e73876ecbf01ec87c7d2df27d22
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal#shutdown(),13,0,2,2,0,0,2,1,13,0,12,6.5,0,no,7bb9eb5be55684927820f334423f1b8ef6e5ddbf4286c572cd5f98e16bbced64
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$<anon:JournalIdFilter@arg1>#accept(long),6,1,1,1,0,0,2,2,7,1,6,4.0,0,no,f99daab6de9998e80d3ffc0243891648c441286da6a632c904a499b3b070559f
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$JournalIdFilter#accept(long),0,1,0,0,1,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$JournalRollingFilter#<init>(LastLogMark),3,1,0,0,0,0,1,1,3,0,3,3.0,0,no,6d5bc866065b61058e9327aa2582ecf5a5999b9e2dfc452ca8a6de1cbb75d758
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$JournalRollingFilter#accept(long),7,1,1,1,1,0,3,2,9,2,7,3.6666666666666665,0,no,467c35b0b9371f35c30e719c0baccdc3dfc130a58abfb1c87bb6fa64f5642f2f
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$JournalScanner#process(int,long,ByteBuffer)",0,3,0,0,1,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LastLogMark#<init>(long,long)",3,2,0,0,0,0,2,2,4,1,4,2.5,0,no,8f46e1cceddf9b8912f7c5b24cf7ab918f7d14c04a0b0aff6806774b9dd7cce5
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LastLogMark#getCurMark(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,7c02d99d0327e178df6453677ca96c4578615dfc471e18939dbf9fdc1c708df5
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LastLogMark#markLog(),3,0,0,0,0,0,2,2,4,1,3,2.5,0,no,d1d24dcdeeb1da69b9d29027c01514741c236ce66ea7e5454102532a2f7ac2d0
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LastLogMark#readLog(),26,0,4,4,1,7,4,2,30,4,23,8.5,0,no,adfb690f1cbdc2a775c8866f7f7088b72cb567d82eb18545561c5641b8761fe8
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LastLogMark#rollLog(LastLogMark),22,1,2,2,3,6,1,1,22,0,22,22.0,0,no,c43f6f66960f3bf0a0e1dc778cd629cee66d8144658cce62bfa67764255448d4
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LastLogMark#setCurLogMark(long,long)",3,2,0,0,0,0,1,1,3,0,3,3.0,0,no,fe84b29360b07c91845c8217c9293da60291aed63b9a9e086fbe858240f66ca6
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LogMarkCheckpoint#<init>(LastLogMark),3,1,0,0,0,0,1,1,3,0,3,3.0,0,no,b4a7bcaa6e27cb443d07b359bf474a48f96691e7c821ac8b6b38bb1de2cbd489
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LogMarkCheckpoint#compareTo(Checkpoint),8,1,2,2,0,0,1,1,8,0,8,8.0,0,no,77b290fe2f4255045d94b174ba60a66670eddbf5fb22c3965461ce215cf645a1
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LogMarkCheckpoint#equals(Object),6,1,1,1,0,0,1,1,6,0,6,6.0,0,no,e1cc7b1539b21e5fee8b5207211c42e031e35f10b59f9053120453aea7f4dfb7
6,4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$LogMarkCheckpoint#hashCode(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,37cdd6f20028261eaf3a7c4e3ef542361918c18264d785dc2b0613c55ec650e9
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal$QueueEntry#<init>(ByteBuffer,long,long,WriteCallback,Object)",7,5,0,0,0,0,1,1,7,0,7,7.0,0,no,c7bd896f7c30dcb99af4c7ceb4f479894d8093faf2e5ef7f994ce53c8c7445de
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/JournalChannel#<init>(File,long)",3,2,0,0,0,0,2,2,4,1,3,2.5,0,no,55c718077ba64a6094e4a5de7a8ee751c37f8dc3849399a3e2e674f92d1df0ad
6,4.2.2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/JournalChannel#<init>(File,long,boolean)",3,3,0,0,0,0,1,1,3,0,3,3.0,0,no,041029db06710f19c1ea55b03d1fcbd5db058d86fd78d11ed06778ff4f4be894
